Movie Name,Movie ID,Price,Seats,Scheduling Date,Show Time
The Avengers: Endgame,1162,10,150,2023-07-01 00:00:00,03:00 PM
Jurassic World: Fallen Kingdom,6826,10,150,2023-07-01 00:00:00,06:00 PM
Lord of the Rings: The Age of Elves,5591,15,150,2023-07-02 00:00:00,12:00 PM
The Avengers: Endgame,1162,10,150,2023-07-02 00:00:00,03:00 PM
Jurassic World: Fallen Kingdom,6826,10,150,2023-07-02 00:00:00,06:00 PM
Lord of the Rings: The Age of Elves,5591,15,150,2023-07-03 00:00:00,12:00 PM
The Avengers: Endgame,1162,10,150,2023-07-03 00:00:00,03:00 PM
Jurassic World: Fallen Kingdom,6826,10,150,2023-07-03 00:00:00,06:00 PM
Lord of the Rings: The Age of Elves,5591,15,150,2023-07-04 00:00:00,12:00 PM
The Avengers: Endgame,1162,10,150,2023-07-04 00:00:00,03:00 PM
Jurassic World: Fallen Kingdom,6826,10,150,2023-07-04 00:00:00,06:00 PM
Lord of the Rings: The Age of Elves,5591,15,150,2023-07-05 00:00:00,12:00 PM
The Avengers: Endgame,1162,10,150,2023-07-05 00:00:00,03:00 PM
Jurassic World: Fallen Kingdom,6826,10,150,2023-07-05 00:00:00,06:00 PM
Lord of the Rings: The Age of Elves,5591,15,150,2023-07-06 00:00:00,12:00 PM
The Avengers: Endgame,1162,10,150,2023-07-06 00:00:00,03:00 PM
Jurassic World: Fallen Kingdom,6826,10,150,2023-07-06 00:00:00,06:00 PM
The Avengers: Endgame,1162,10,150,2023-07-07 00:00:00,12:00 PM
Jurassic World: Fallen Kingdom,6826,10,150,2023-07-07 00:00:00,03:00 PM
Black Panther,2858,10,150,2023-07-07 00:00:00,06:00 PM
The Avengers: Endgame,1162,10,150,2023-07-08 00:00:00,12:00 PM
Jurassic World: Fallen Kingdom,6826,10,150,2023-07-08 00:00:00,03:00 PM
Black Panther,2858,10,150,2023-07-08 00:00:00,06:00 PM
The Avengers: Endgame,1162,10,150,2023-07-09 00:00:00,12:00 PM
Jurassic World: Fallen Kingdom,6826,10,150,2023-07-09 00:00:00,03:00 PM
Black Panther,2858,10,150,2023-07-09 00:00:00,06:00 PM
The Avengers: Endgame,1162,10,150,2023-07-10 00:00:00,12:00 PM
Jurassic World: Fallen Kingdom,6826,10,150,2023-07-10 00:00:00,03:00 PM
Black Panther,2858,10,150,2023-07-10 00:00:00,06:00 PM
The Avengers: Endgame,1162,10,150,2023-07-11 00:00:00,12:00 PM
Jurassic World: Fallen Kingdom,6826,10,150,2023-07-11 00:00:00,03:00 PM
Black Panther,2858,10,150,2023-07-11 00:00:00,06:00 PM
